"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ALB",22.9103308492722,-1.148483386514,1.17292848599598,-0.979158917381716,0.327501464104516,0.495752481990582
"ALCAM",715.643007924604,1.57181612323055,0.542115558787407,2.8994115696409,0.00373863788243479,0.0192859596882676
"ALDH16A1",423.863107266333,-3.37286896717485,0.413723558606894,-8.15247016276304,3.5656494158182e-16,9.35466890815776e-14
"ALDH18A1",869.578899318598,0.860933999504471,0.330040828187595,2.60856817089041,0.00909218995186731,0.0384902707962383
"ALDH1A1",1368.48759753333,-0.459785197642292,0.602040970122304,-0.763710811157731,0.445039596687235,0.608075414126416
"ALDH1A2",445.117669074029,1.58025637481864,0.50855501400535,3.1073459730003,0.00188775329083132,0.0113328825583201
"ALDH1A3",962.881564979924,0.15438331713193,0.402112792824852,0.383930379452451,0.701030049154166,0.812381619788732
"ALDH1B1",251.574908535593,1.04059108172632,0.445001529885857,2.33839888593919,0.0193665654799173,0.0682002735966216
"ALDH1L1",166.159669140572,-0.353783433234804,0.762348254017607,-0.46407062831239,0.642597144428408,0.769395572134632
"ALDH1L2",734.485258715301,1.15548114387759,0.374114053065168,3.08857989805668,0.00201115606785103,0.0119098428383967
"ALDH2",2140.98762200426,-0.0961426550330002,0.378717018317423,-0.253864100061164,0.799600550374346,0.879384190508223
"ALDH3A1",9.72649725499644,-2.5011601680001,1.16223599682272,-2.15202435205731,0.0313954364337359,0.0977198887062536
"ALDH3A2",1725.78968477683,-0.213432719893813,0.266835392439544,-0.799866606684007,0.423788087124152,0.590407397230888
"ALDH3B1",536.08636505367,-1.90318989010656,0.317816799398568,-5.98832375666777,2.12014711187598e-09,1.16136300174987e-07
"ALDH3B2",1.95460482048491,-2.05754710062633,2.73207878708968,-0.753106795583341,0.451385741152242,NA
"ALDH4A1",74.8723125660637,-0.120263288999564,0.532995608525615,-0.225636547611038,0.821484112904351,0.892789312962399
"ALDH5A1",211.711202755794,0.650445226463887,0.389344207202852,1.670617449626,0.0947972635858175,0.213000071967277
"ALDH6A1",518.554171980944,-0.517263979782697,0.370945766162823,-1.39444637725195,0.163182851579846,0.309842222160374
"ALDH7A1",712.878835712806,-0.305418242369316,0.265284125734642,-1.15128729064934,0.249614064010435,0.41452924993244
"ALDH7A1P1",5.62398588170805,-0.190254021574641,1.89326454574528,-0.100489929947823,0.919955377107705,0.955324153711668
"ALDH7A1P2",2.07259672421022,3.38131761898782,1.9462152524157,1.73738111177108,0.0823199229666062,NA
"ALDH7A1P3",0,NA,NA,NA,NA,NA
"ALDH7A1P4",0.0565622347669832,-0.4291876519714,3.52403195371485,-0.121788808276546,0.903066277668431,NA
"ALDH8A1",186.432222297801,0.928488711605913,0.74635238626647,1.24403529578107,0.213486572899057,0.372970189874205
"ALDH9A1",692.649593074784,0.412602487674009,0.34705812773298,1.18885700896611,0.234495939943794,0.397653899178373
"ALDOA",3100.64538853564,-0.847790347735744,0.265547005407645,-3.19261874723193,0.0014098896122741,0.00901596824218517
"ALDOAP1",0,NA,NA,NA,NA,NA
"ALDOAP2",0,NA,NA,NA,NA,NA
"ALDOB",30.7743254674888,-0.790362000971988,0.614544352777419,-1.28609431914876,0.198410146489859,0.354330489105356
"ALDOC",61.7988539969006,-2.84558564319089,0.699292736839548,-4.06923380335897,4.7167996313901e-05,0.000590755451320899
"ALG1",530.691549145452,0.0099803117273961,0.28585209512938,0.0349142507522252,0.972148117084711,0.984291946709595
"ALG10",133.503599756465,1.03465372884833,0.753495660308896,1.37313827185703,0.169709365150063,0.318087639902521
"ALG10B",569.058772122505,0.734809114188751,0.241969780805382,3.03678050929741,0.00239119504880169,0.0136339828647575
"ALG11",1670.78812331099,0.301378135451743,0.317623677529227,0.948852861965905,0.342695451824283,0.511988956535619
"ALG12",231.718869779139,0.165191005094315,0.59815098876179,0.276169409058858,0.782417951903704,0.868196980522453
"ALG13",1047.50845527053,1.64727584045473,0.548481496002921,3.0033389502824,0.00267034840771164,0.0148601945021944
"ALG14",461.084386190781,-0.044215914208181,0.344649659759011,-0.128292348349039,0.897917620201556,0.941553702656616
"ALG1L",22.0185209604071,1.41794248887927,1.15171456563919,1.23115790247241,0.2182638128658,0.378332797073041
"ALG1L10P",0.755336433019816,0.225892029047811,3.41371360496863,0.0661719333218307,0.947240941749814,NA
"ALG1L11P",2.55288476710511,0.751744377667524,2.51677050916989,0.29869405054157,0.76517349692398,NA
"ALG1L12P",2.22670984193126,-1.51654671705685,3.05703336876847,-0.496084449895224,0.619834829863479,NA
"ALG1L13P",141.089540015723,0.591013046153218,0.429244492191768,1.37686809476679,0.168553033016443,0.316611894478952
"ALG1L14P",0.0509467409566199,-1.67162581789946,3.51487690579999,-0.475585877599602,0.634369438504774,NA
"ALG1L15P",0,NA,NA,NA,NA,NA
"ALG1L2",45.6543756174401,0.139408178725476,1.06634017413556,0.130735183862399,0.895984798502753,0.940481315021164
"ALG1L3P",0.107508975723603,-0.950287171687777,3.51487684005968,-0.270361442215324,0.786882200528807,NA
"ALG1L5P",0.50670345116658,1.30595624585889,3.42549448342576,0.381246051388421,0.703020680725547,NA
"ALG1L6P",4.41437496758159,2.02359541849652,1.6291135756933,1.2421450834914,0.214183037204241,0.373826643803866
"ALG1L7P",0.0509467409566199,-1.67162581789946,3.51487690579999,-0.475585877599602,0.634369438504774,NA
"ALG1L8P",0,NA,NA,NA,NA,NA
"ALG1L9P",1.07220551845414,-0.226695620327915,2.53235967679001,-0.0895195190500235,0.928669041900495,NA
"ALG2",282.777552929302,0.85837306015344,0.6128563109533,1.40061062407636,0.161330542224516,0.307283462312106
"ALG3",50.8134645306758,-1.7789013394993,0.800224676843509,-2.22300235293441,0.0262156413134069,0.0853331301840471
"ALG3P1",4.08614737608923,-0.88975239821388,2.27453275205512,-0.391180297320387,0.695663970786765,0.809078623046973
"ALG5",578.915749629063,1.02264370712191,0.319427203229075,3.20149222353027,0.00136717765434484,0.00880167128423397
"ALG6",293.547373853091,2.0599250797379,0.45375157573439,4.53976402484982,5.6317220454384e-06,0.000101897373742283
"ALG8",547.587005624677,-0.145463282391506,0.313946646780909,-0.463337588991734,0.643122406448247,0.769793352273478
"ALG9",560.424897221106,0.162448546969994,0.379069436301977,0.42854562096793,0.668253926568356,0.788981231753106
"ALK",66.6707749777896,-0.863470840195209,0.871426908090642,-0.990870068594892,0.321749029442413,0.490507982112721
"ALKAL1",0,NA,NA,NA,NA,NA
"ALKAL2",13.0756383458359,1.97484920582747,0.934099074735217,2.11417531527613,0.0345002963751338,0.104847036949214
"ALKBH1",89.2498677581634,0.875945013134266,0.940581087894534,0.931280699142108,0.3517083832171,0.521197581045393
"ALKBH2",220.005842659976,-1.03570178087283,0.495638634898389,-2.08963084785583,0.036650973267107,0.10941514537698
"ALKBH3",201.378993399397,0.856894695025356,0.417683233127568,2.05154199896658,0.0402141939683276,0.1170043504355
"ALKBH4",105.31726517564,-0.756551608645079,0.539322122272032,-1.40278245115908,0.160681721586994,0.306498885173928
"ALKBH5",1074.3247279793,-1.1442851329511,0.302119432699702,-3.78752575670459,0.000152154916245847,0.00152760164905636
"ALKBH6",66.7035855214111,-1.34935271856535,0.622755130727915,-2.16674685118714,0.0302541620522988,0.0952681202085892
"ALKBH7",180.045899916752,-2.9213730885135,0.670628759289814,-4.35617030741,1.3235780804525e-05,0.000207312045138588
"ALKBH8",361.007700339254,0.334655551660579,0.435366889189793,0.768674788942643,0.442086394963033,0.605367987300545
"ALLC",1.3018483997794,1.92587558959063,3.39175570288095,0.567810820795493,0.570163431474859,NA
"ALMS1",2542.82502103274,0.660221836997626,0.2869479948072,2.30084143797983,0.0214005952573146,0.073405551150111
"ALMS1P1",74.9128296916548,0.412756930464006,0.512401881685394,0.805533596220148,0.420511827295178,0.5869914116801
"ALOX12",70.7819388492258,0.696167697513897,0.966791602801297,0.720080413914165,0.471475485942154,0.631049856628892
"ALOX12B",8.64707197338193,-3.78114570006162,2.68052084785122,-1.41060111623183,NA,NA
"ALOX12P1",1.2976788443474,-1.71958518388121,3.36525835664602,-0.510981625076485,0.609363923436352,NA
"ALOX12P2",87.3361915506918,0.24846814094983,0.541403901491134,0.458933044748106,0.646282248084685,0.77250894697923
"ALOX15",7.77175638987873,-0.280482905284171,1.22866316785355,-0.228282992949295,0.819426245183723,0.891392446533088
"ALOX15B",9.86642608605914,-1.35076906763105,1.6144460253785,-0.83667651095017,0.402774425786768,0.570389989076933
"ALOX15P1",88.5140076846442,0.986317314903126,0.516129081805927,1.91098961417175,0.0560059155870392,0.148204505481374
"ALOX15P2",0,NA,NA,NA,NA,NA
"ALOX5",1094.7482252309,1.36133091273186,0.47647098250058,2.85711189711371,0.00427515095444743,0.0214418761175441
"ALOX5AP",546.680086612607,-0.0350250536714186,0.483823632026024,-0.0723921928425661,0.942289797703804,0.968719373505133
"ALOXE3",4.48643627282321,-1.00052599612076,2.50151392961119,-0.399968188974375,0.689179947030155,0.804185131133417
"ALOXE3P1",0.470494948009231,0.0610208414106247,3.44176441220581,0.0177295230301707,0.985854628374268,NA
"ALPG",0,NA,NA,NA,NA,NA
"ALPI",0.950385378161797,-0.419856274182126,3.41351501380362,-0.122998221037349,0.902108506677519,NA
"ALPK1",1268.7945906841,1.46750397475574,0.437151044980824,3.35697235910786,0.000788009900143752,0.00566406971844494
"ALPK2",74.5766693152119,2.57699591654345,1.14755208760663,2.24564614048858,0.0247266825663695,0.0816672724351237
"ALPK3",350.453476516084,-1.60333900749886,0.453555027950542,-3.53504846973871,0.000407700366861809,0.00336610253203213
"ALPL",124.643943809728,4.35070739297011,0.668787880729756,6.50536219080822,7.75064087147682e-11,6.23145275549905e-09
"ALPP",12.0404673874421,-0.452511405451001,1.04681291010244,-0.432275338872846,0.665541308659597,0.786696997825463
"ALS2",1354.58162983329,-0.125847039350764,0.271246536804825,-0.463958142408715,0.64267773501775,0.769398251127419
"ALS2CL",395.529806879653,-0.0861078688371076,0.557766558311095,-0.15437976256203,0.877310309497091,0.928191141943251
"ALX1",4.44071415009855,5.0496787654898,2.41226762201689,2.09333272950361,0.0363194629072164,0.108751129434898
"ALX3",30.0245746523094,0.259679948439188,1.33028447812632,0.195206328202027,0.845231425171999,0.907347334257806
"ALX4",19.2018831819379,-2.05198053667659,1.07366771447745,-1.9111877064081,0.0559804631504077,0.148193634460433
"ALYREF",168.14344889135,-2.26295436682692,0.891622321912167,-2.5380189697066,0.0111481941500372,0.0448062574395467
"AMACR",164.166124448241,-0.171354330629743,0.338883072583744,-0.505644408035159,0.613106300804958,0.748188234141252
"AMBN",0.889789448638495,2.64518303823152,3.41191757151272,0.77527753317286,0.438175682113495,NA
"AMBP",4.06170138839282,0.897376210574297,2.78180811279668,0.322587387119281,0.747007747097137,0.84216823868426
"AMBRA1",790.388406556034,0.65373272211873,0.432353337702826,1.51203348074548,0.13052534539027,0.265554600355195
"AMD1",1750.81722827465,0.755392346482984,0.329469560374838,2.29275307140232,0.0218622251952643,0.0744637697588615
"AMD1P1",5.63698337756015,0.959512822213155,2.05156613070265,0.467697729970092,0.640000764675691,0.767813362619548
"AMD1P2",1.95289433360127,-1.85943282346792,3.21121340089086,-0.579043679548694,0.562559700737115,NA
"AMD1P3",4.67376019221501,1.41924575258443,1.61371618745149,0.879489072254898,0.379136155610663,0.548591858252614
"AMD1P4",48.9128489757995,-0.0701640980306172,0.457248110585518,-0.153448634136006,0.878044494492203,0.928672245686401
"AMDHD1",200.704421290052,-2.39399348064037,0.435407611040853,-5.49828119659523,3.83511022119335e-08,1.41346141775183e-06
"AMDHD2",361.492016320857,-2.50746204960101,0.769290529851964,-3.25944744189627,0.00111629461505601,0.00748664592317584
"AMELX",11.7844620664285,0.199566613236849,1.43672223365386,0.138904103077261,0.889525928615904,0.936790656032985
"AMELY",0,NA,NA,NA,NA,NA
"AMER1",333.081477511525,-0.206304878741534,0.351844481894106,-0.586352463539914,0.557638682010702,0.703451706985409
"AMER2",48.473141391019,1.52058688988113,0.589085757451487,2.58126575060908,0.00984387718993281,0.040797561274178
"AMER3",20.3957140000732,-1.08085037808394,0.706501068499813,-1.52986375573221,0.126050456384315,0.259158594539786
"AMFR",1709.94344387964,-0.347805399497395,0.241412041024264,-1.44071272510569,0.149665858389114,0.291538447676879
"AMH",6.68459096415369,-1.81443789357488,1.68917635151701,-1.074155396472,0.282753039613282,0.449837457659717
"AMHR2",0.0545286604570287,-0.4291876519714,3.52403195371485,-0.121788808276546,0.903066277668431,NA
"AMIGO1",66.5663422848905,-0.834106346511709,0.802024362764646,-1.04000125836137,0.298339316035191,0.466007647663585
"AMIGO2",228.929616631854,0.959874374376262,0.44607978326556,2.15179976852892,0.031413128098289,0.0977291872603814
"AMIGO3",35.5989932805336,-2.26617901068375,1.50699876503773,-1.50376965347215,0.132640687459402,0.268309086664606
"AMMECR1",265.225374272897,1.81542443684002,0.412101397896953,4.40528580127255,1.05644497893691e-05,0.000172801119237269
"AMMECR1L",555.362779759681,-0.143599209714856,0.256219446735683,-0.560453984052947,0.575169818369058,0.718079473827241
"AMMECR1LP1",1.47502951027649,2.49633097688525,3.38323921586648,0.737852341382816,0.460604182624087,NA
"AMN",9.78784136706492,-2.21700171116,1.62069381303571,-1.36793371661446,0.171332824759039,0.320139180289614
"AMN1",354.226426331397,0.359381583758837,0.356719816892594,1.00746178580554,0.313712912808801,0.482306289714509
"AMOT",534.234970706089,-1.34826300685427,0.601304453294776,-2.24223020379548,0.024946498025309,0.0821754872173526
"AMOTL1",1939.19565225102,-0.337549850568464,0.481036909840182,-0.701712994706809,0.482858167426321,0.640353109432219
"AMOTL2",1275.20295093959,-0.845310554716785,0.600506230750102,-1.40766325381985,0.159230807636998,0.304457767989289
"AMPD1",16.8348888150222,4.891165181798,1.51769485942072,3.22275927301018,0.00126962205133972,0.00829999805956151
"AMPD2",561.974775704483,-0.417063437837549,0.528703860770712,-0.788841294310921,0.430204770866135,0.595396167023723
"AMPD3",387.833320356175,0.825434203037009,0.529061090633065,1.56018693805154,0.118715711441595,0.248276963544573
"AMPH",218.40384480252,-0.86689680975228,0.778365899135623,-1.11373945173468,0.265390979086945,0.431300899177976
"AMT",210.68392178183,0.470646579008429,0.678383964137225,0.693776097150235,0.487822634910077,0.644749802298291
"AMTN",63.9424412588689,8.86995132426008,2.95074468296826,3.00600434034756,0.00264705219349306,0.0147593886146695
"AMY1A",4.67652570672554,-4.01654999019108,2.37138446975569,-1.69375739843859,0.09031139243278,0.206267909933242
"AMY1B",4.51293972535445,-5.44582806021104,2.71422496375625,-2.00640261324341,0.0448133097389898,0.12608628922747
"AMY1C",1.86229276055801,-3.39976117625296,3.38382109110788,-1.00471067610134,0.315036185868585,NA
"AMY2A",0.26751303759428,-0.181574589518267,3.45496059797752,-0.0525547497197388,0.958086671603466,NA
"AMY2B",523.824458576444,1.13198392500846,0.3694661009638,3.06383703959724,0.00218517905841596,0.012687910671449
"AMYP1",1.31944858441434,-4.36721392675751,3.43375659973955,-1.27184726112758,0.203427393173986,NA
"AMZ1",167.203209527911,-0.490411587675533,0.900321795260108,-0.544707003937243,0.585955046985476,0.727029102790505
"AMZ2",596.265383124351,0.296049649283487,0.312392452887303,0.947685024229085,0.343289827088119,0.51268488220433
"AMZ2P1",92.3543123413176,0.0529465091118821,0.68854546463477,0.0768961700153916,0.938706144412426,0.966449056875959
"AMZ2P2",6.5238022331154,1.02390315261634,2.16247671912871,0.473486324064975,0.635866255677863,0.765381060788465
"AMZ2P3",0,NA,NA,NA,NA,NA
"ANAPC1",1404.21069562929,1.38871076465123,0.331284039548448,4.19190362005997,2.76623517493784e-05,0.000377780569541682
"ANAPC10",229.123198266947,1.21390848728583,0.389695517299811,3.1150178367382,0.00183933787046932,0.0110832752491048
"ANAPC10P1",3.78844871849486,3.04722141367981,1.78178175873614,1.71021024249416,0.0872270023584338,0.201158824892992
"ANAPC11",123.70549344887,-1.5791631129537,0.802058873059207,-1.96888678125393,0.0489660938381686,0.134536991186336
"ANAPC13",415.768725344953,0.615448727772527,0.392996707559674,1.56604041696475,0.11733915548795,0.246382286026018
"ANAPC15",320.353509086071,-1.07226396127885,0.485402160783022,-2.20902181306555,0.0271731237250143,0.0877132773114879
"ANAPC15P1",0.281308742948162,-0.429187651971426,3.52403195371485,-0.121788808276553,0.903066277668426,NA
"ANAPC15P2",0,NA,NA,NA,NA,NA
"ANAPC16",973.02189202982,-0.199558131867074,0.300868657059794,-0.663273249587491,0.507155565767274,0.661237692821019
"ANAPC1P1",10.3460727321007,1.9113498802325,0.875369291394428,2.18347833197096,0.0290006029394275,0.0924006107397323
"ANAPC1P2",184.058267805155,1.46135617162295,0.928473177730475,1.57393472065077,0.115502541936036,0.243548308465079
"ANAPC1P3",6.92212025828998,-6.80748106130386,3.39282360569572,-2.00643530358483,NA,NA
"ANAPC1P4",74.6350075280145,2.2515095773192,0.513629126318322,4.3835317390545,1.16770627182536e-05,0.00018686111841032
"ANAPC1P5",0.109057320914057,0.215271147823169,3.49079187778963,0.0616682848361269,0.950826996914435,NA
"ANAPC1P6",0,NA,NA,NA,NA,NA
"ANAPC2",399.957339981728,-2.3181959335779,0.60414081790695,-3.83717812944555,0.000124456198218267,0.00129651626764578
"ANAPC4",700.281378714923,0.996813343246065,0.513585669550744,1.94089010333568,0.0522716086802156,0.141244559625263
"ANAPC5",1804.16610029981,0.944593572987084,0.352106112192871,2.68269575641354,0.00730313962455446,0.0324344184521715
"ANAPC7",401.318362104283,-1.18237439850757,0.324037056928184,-3.64888636415934,0.000263379566629696,0.00237625573711743
